id,Item name*,Category,Current stock,Selling price,Sales tax included,Purchase price,Purchase tax included,HSN,GST tax rate (%),MRP
fb673e87-f7b1-4cab-abff-c6cdb5dbd19f,Saffola Plane Oats 200g 45.00,,5,44,Without tax,39.25,Without tax,,0,45
349f0983-5b0f-4ce0-8d63-e80011a9b804,Saffola Plane Oats 500g 85.00,,5,82,Without tax,75.27,Without tax,,0,85
6bc93310-48c5-406b-8e7d-f361dcfa4e94,Sanifresh Set 154.00,,3,148,With tax,131.66,With tax,,0,154
ca8925c5-86b5-4917-b0c9-03ca5c5685ff,Saptshakti Til Oil 200ml 65.00,,6,62,With tax,50,With tax,,0,65
46e3b618-353c-4f3f-b52b-1ae1dc612fa8,Saptshakti Til Oil 500ml 155.00,,6,150,With tax,120,With tax,,0,155
edf87549-63f8-4a8b-90ce-8309794f5602,Sarso 100g,,50,16,With tax,11.5,With tax,,0,17
fe488c9d-4a07-4959-9fc4-1077d032e464,Sarso Loose 120.00,,15,120,Without tax,106,Without tax,,0,120
924c4c14-e744-47ee-b7cf-5573c0474ea7,Sarso Souce 200g 45.00,,6,44,With tax,28,With tax,,0,45
3ea03991-9862-4e31-b274-0c7c3427d431,Sat Isabgol 100 Gm,,6,100,Without tax,93,Without tax,,0,105
6ffdc878-2185-446e-8139-0b2e2ffce25f,Sat Isabgol 200g 205.00,,6,195,Without tax,180,Without tax,,0,205
de42e33a-365d-4cb5-b511-e15a859a1bec,Sat Isabgol 50 Gm,,6,54,Without tax,49,Without tax,,0,55
6249fcc0-020a-4469-b520-1d9ebf1c6bc8,Saumph Mahin 100g 48.00,,20,46,With tax,23,With tax,,0,48
da6dea63-9c84-4c77-b657-a31a90fb356f,Saumph Mahin Loose 280.00,,5,280,With tax,210,With tax,,0,280
3ba7d5a8-bcef-4de7-9263-8737502ca87f,Saumph Mota 100g 48.00,,20,46,With tax,23,With tax,,0,48
f9582e8d-f0f9-43aa-9433-1a53e5dfd6d0,Savlon Antiseptic Liquid 100ml 44.00,,6,42,Without tax,37.17,Without tax,,0,44
e3a28a4f-0f7f-4b3a-8abd-d5df4335d374,Savlon Hand Wash 20.00,,7,19,Without tax,15.35,Without tax,,0,20
ce5dda9e-08ef-4680-886f-a633944137fa,Savlon Sanitizer 55ml 27.00,,3,26,With tax,23.31,With tax,,0,27
40ad5da8-2140-43ec-a7ca-8ff869a13239,Scissors (Kainchi) Full Steel 60.00,,12,60,With tax,42,With tax,,0,60
9810555e-3dfb-4e5f-b4ec-957b6fc89fa0,Scissors Kainchi Black Handle Small 20.00,,6,20,Without tax,12,Without tax,,0,20
fd31e586-f75f-4f17-b57d-0c55a3493f28,Scooter 1Lit. (pouch) 135.00,,30,135,Without tax,130.66,Without tax,,0,135
8db9af16-0516-44c1-a83e-b60d67468795,Scooter Oil 500ml (Bottel) 75.00,,12,75,Without tax,69,Without tax,,0,75
146e842a-0f94-46b4-8e96-87845dfffbbb,Scooter+Heal.&Testy 200ml Bottle 40.00,,12,40,With tax,32.5,With tax,,0,40
b8098696-469b-4298-be8f-937414a39d7f,Scotch Brite 10.00,,75,10,With tax,8.13,With tax,,0,10
a6ed4b0f-2726-44a1-b9fc-5737326ab0fc,Scotch Brite 15.00,,75,14,With tax,12.68,With tax,,0,15
9a18aff0-a673-44fd-abe2-12de967a9aba,Scotch Brite Hand Gloves (Large),,5,95,Without tax,84.4,Without tax,,0,100
45a6c0e0-76c9-4c64-b4fd-feee572d8380,Scotch Brite Hand Gloves (Medium),,3,95,Without tax,84.4,Without tax,,0,100
084fcdbc-c45a-4b79-9ae4-9ba4aca693d1,Scotch Brite Heavy Duty 45.00,,25,44,Without tax,36.44,Without tax,,0,45
45a32715-129d-4b3c-adc2-dfcdfa2fcd9e,Scotch Brite Jet Scrubber 140.00,,14,134,Without tax,108.92,Without tax,,0,140
0099514b-0a91-479e-97f8-c36463ce210e,Scotch Brite Scrub Pad (35.00),,53,34,Without tax,28.5,Without tax,,0,35
f25de946-4fc0-47e3-8f9d-150892eb1710,Scotch Brite Scrub Pad 2+1 (70.00),,41,68,Without tax,56.6,Without tax,,0,70
45bc4c8b-92f9-40cf-ae0a-6f7441733a52,Scotch Brite Scrub Pad 2in1 (35.00),,24,34,Without tax,28.5,Without tax,,0,35
af70b3d1-5d91-4d28-b423-25f6e2a50dcb,Scotch Brite Wipes 70.00,,13,68,Without tax,56.75,Without tax,,0,70
96221446-36f9-4b5a-bbae-667c79e76e61,Sendha Namak 100g,,50,10,Without tax,5,Without tax,,0,12
25fa7f75-c28e-4857-9fed-9ca2ac291235,Sensodyne Brush (2+1) 100.00,,12,95,Without tax,67.89,Without tax,,0,100
17a23819-c285-49fa-83b4-21954d0161a2,Sensodyne Brush 50.00,,12,48,With tax,33.95,With tax,,0,50
e1651f8e-a791-4987-b7b1-010870562718,Sensodyne Paste 150g 199.00,,5,190,Without tax,173.03,Without tax,,0,199
b2d04e33-27f7-4e48-a2d6-f5ee473feaab,Sensodyne Rapid Relief 40g 90.00,,6,86,Without tax,78.26,Without tax,,0,90
a9561305-1be9-4b2c-af5f-67d9eed5d32c,Sensodyne Rapid Relief 80g 160.00,,6,154,Without tax,139.13,Without tax,,0,160
79fbce33-8c2c-4b66-8569-30dc48e12285,Sensodyne Repair & Protect 70g 175.00,,6,168,Without tax,152.17,Without tax,,0,175
6af0b5f7-76bb-42fe-b0fc-2b2729aa358a,Sensodyne Toothpaste 40g 75.00,,6,72,Without tax,65.22,Without tax,,0,75
2dbaae6e-682e-4185-82c7-b0d9c38fe263,Sensodyne Toothpaste 75g 115.00,,6,110,Without tax,100,Without tax,,0,115
0398fdba-c815-4485-98bc-a757c0710ff9,Sesa Hair Oil 150.00,,3,144,Without tax,128,Without tax,,0,150
8324380e-df20-4ec6-8b70-e086137d469d,Set Wet Hair Gel 50ml 50.00,,3,48,With tax,45.46,With tax,,0,50
9cbb7cd4-dcb7-4323-b617-6e67a3b371e4,Shabe Ki Rassi 90.00,,25,90,With tax,68,With tax,,0,90
301c9257-7a14-4369-b354-f0cf3d42c2e4,Shakkar Loose 200.00,,5,200,With tax,90,With tax,,0,200
667e8f3d-99a4-4287-94a0-7b0b66a6697c,Shakti Sudha Makhana 250g 250.00,,23,240,Without tax,175,Without tax,,0,250
df68c369-9fcd-4791-b261-b5f85ffb6531,Shikakai Gota,,5,280,Without tax,155,Without tax,,0,300
262a60e2-656b-4f87-be3f-4cc2827d2a35,Shoe Brush 960 No. 50.00,,6,50,With tax,32,With tax,,0,50
db95a3e7-d800-421d-bfe7-07cde54e71db,Silver Katori 15.00,,50,15,With tax,10,With tax,,0,15
b578e1b2-c1d1-4f3e-a299-e7161628f38f,Singhara Atta 200g 66.00,,10,50,With tax,43,With tax,,0,66
3eda34d4-9a2e-4468-a68b-c221e9deeda5,Smart Gel Pen 5.00,,35,5,With tax,3.8,With tax,,0,5
8fc117f3-40cb-4bb7-9b8c-953d303e1be7,Smilee Ball,,12,20,With tax,12.5,With tax,,0,20
4e4ba937-5780-40bb-9319-75196747dd9c,Smylie Ball 20.00,,24,20,With tax,12.5,With tax,,0,20
61ea30a9-4c85-49ff-8ba4-d134f4b0fd43,Sonam Arwa Chawal (Double Mayur) 46.00,,100,46,Without tax,32.1,Without tax,,0,46
7adc4c33-958b-4544-a050-d43e47ce5ba4,Sonam Arwa Chawal Keshar Pista 56.00,,0,56,With tax,40.5,With tax,,0,56
658b4fe4-e212-48b3-aebc-169b56ecbdd4,Sonam Arwa Chawal Kichen King+Badshah 40.00,,25,40,With tax,31.5,With tax,,0,40
31f69a26-5467-4aab-a979-b33ad3726e25,Sonam Arwa Chawal Rice Quien 68.00,,25,68,With tax,46,With tax,,0,68
bfbe3526-6d37-417d-846a-2e732c19ccb7,Sonam Usna Krisna Bhog 25kg 46.00,,150,46,With tax,37.5,With tax,,0,46
da77fcda-4a5c-41a1-8982-2b0c6935083d,Sonam Usna Palki 25kg 40.00,,50,40,With tax,33.5,With tax,,0,40
de20974e-3d1f-41af-83ce-bf92ef4ea091,Sonpapri Prabhuji 200g,,12,70,Without tax,41,Without tax,,0,75
5edc5080-0334-44a7-b67b-3737bf092805,Sonpapri prabhuji 500g,,40,140,Without tax,77.5,Without tax,,0,200
c6d589a6-3392-4457-89e4-f0987aff51dc,Sonth Gota 600.00,,3,600,Without tax,320,Without tax,,0,600
e77349c3-18e9-42c9-9d8c-f597de798e2a,Soya Bari Loose 100.00,,5,100,With tax,70,With tax,,0,100
b883400b-f1a2-488d-b535-f02ce14d9f7a,Soya Bari Loose 100.00,,5,100,With tax,78,With tax,,0,100
93464735-181f-4f3a-9b7a-d94c199805b4,Soya Dana 80.00,,5,80,With tax,56,With tax,,0,80
ea5dcf7b-6228-4881-9c7f-5b9ae8cd036a,Sprite 1.25 Ltr. 65.00,,12,65,Without tax,58.8,Without tax,,0,65
6a5e19a7-cce0-4f83-b40e-f21c9e1da04a,Sprite 2.25 Lit. 95.00,,27,95,With tax,77.96,With tax,,0,95
a685fd9c-e468-40ce-84e3-f1c13fd59493,Sprite 200ml 14.00,,48,15,With tax,12.58,With tax,,0,14
65c26457-3c02-449e-80fe-1679036f045f,Sprite 750ml 40.00,,24,40,With tax,33.72,With tax,,0,40
13a125a0-f4c3-4aa4-89ca-6e1db09902fa,Sri Kamal Sewai 10.00,,50,10,Without tax,7.2,Without tax,,0,15
1f9c04a3-2e62-452e-b509-ef48dfac894a,Sri Neel Kamal Atta 5kg 160.00,,10,160,Without tax,142,Without tax,,0,160
f03e96d3-0073-4848-a2f0-c9f8803b5dd9,Sri Neel Kamal Besan 250g,,99,35,Without tax,28.5,Without tax,,0,37
1b0ff0b2-799f-41c7-880b-102ea0f2a983,Sri Neel Kamal Dalia 400g 29.00,,25,28,With tax,22.4,With tax,,0,29
1b2ef044-87ad-4398-bb84-b3bc7287b6de,Sri Neel Kamal Maida 500g 29.00,,38,28,Without tax,21.5,Without tax,,0,29
44f7e529-680a-471b-9565-896a80df9c12,Sri Neel Kamal Sattu 250g 40.00,,200,38,With tax,29.75,With tax,,0,40
14ac3407-3861-448d-b32b-b4372315547a,Sri Neel Kamal Sujji 500g 29.00,,40,28,With tax,21.5,With tax,,0,29
9e40713d-419f-4535-8d0f-95c73043b807,Sri Peanut Chikki 34.00,,20,25,With tax,20,With tax,,0,34
e6f19839-d4dd-4737-bccb-69a70751f648,Sri Tilli Chikki 44.00,,20,40,With tax,30,With tax,,0,44
f34fc253-d3fb-49f7-9c4d-90f5e164f567,Starphool Masala,,1,2400,With tax,900,With tax,,0,2400
6c62c0f9-9eca-4689-bcd4-46787d1489ef,Stayfree Dry XL 7s 40.00,,6,38,Without tax,35.71,Without tax,,0,40
8682ba61-5b70-496c-8224-47c46ccfef26,Stayfree Secure 12s 48.00,,6,46,Without tax,42.86,Without tax,,0,48
980f2a24-fb89-40dd-bfc2-88021675ef02,Stayfree Secure 20s 78.00,,3,75,Without tax,66.16,Without tax,,0,78
6ddd2338-50cc-4580-96c7-9daaf4f67e63,Stayfree Secure 7s 30.00,,6,29,Without tax,26.78,Without tax,,0,30
0b454e00-f771-44b1-bc46-2c13fc9492ec,Stayfree Secure XL 20's 115.00,,6,110,Without tax,97.54,Without tax,,0,115
75b30b3a-ee51-4a4b-8015-c1a6b886c73f,Stayfree XL 6s 36.00,,6,35,With tax,32.14,With tax,,0,36
49b10364-8ab7-4d44-86c6-8bb378572d4d,Strex Shampoo Colour 20.00,,16,19,With tax,16,With tax,,0,20
8ac9cedc-84bc-4adf-a205-3c949330baf8,Sudha Ghee 500ml 250.00,,20,245,With tax,230,With tax,,0,250
576136b5-ed03-46a6-8851-9cf4dbb15816,Sugandhi Shri Yogi Dhoop 22.00,,24,15,Without tax,12.5,Without tax,,0,22
5b23e76c-5c47-4410-8b63-d8056dd6ec07,Sugar Chini Loose 40.00,,149,40,With tax,35.8,With tax,,0,40
c1e352e4-4736-471e-abe6-972e1294e44a,Sugarfree Gold 110 Tab. 65.00,,6,62,With tax,55.79,With tax,,0,65
11a27b5b-524d-49c3-9d23-02a69b239762,Sugarfree Gold 300 Tab.,,4,174,With tax,154.5,With tax,,0,180
c2bb4f3b-1573-4aac-a998-41dd55f65a3a,Sugarfree Gold 500 Tab. 250.00,,3,240,Without tax,214.59,Without tax,,0,250
a41993e6-bd77-4297-a11d-bcc28a0cfca3,Sugarfree Gold Pouch 44.00,,12,42,With tax,37.76,With tax,,0,44
f8298725-8222-43ce-a8eb-2a6e108c9310,Sugarfree Gold Powder 100g 140.00,,4,134,With tax,120.17,With tax,,0,140
e1032f2f-a505-4cbd-801d-b4ad93d2cb9c,Sugarfree Gold Powder Pouch 44.00,,11,42,With tax,37.78,With tax,,0,44
b95070bd-f2c5-49d6-b02f-dad07776798c,Sugarfree Natura 100 Tab.,,12,62,With tax,55.78,With tax,,0,65
27a813bc-dc0b-4215-bd4b-5d000e218b71,Sugarfree Natura 300 Tab. 190.00,,3,184,With tax,163.09,With tax,,0,190
3f374de7-a002-4f50-ae5c-5a0ab1c0dc5b,Sugarfree Natura 500 Tab. 300.00,,3,290,With tax,257.66,With tax,,0,300
6c6f58af-c688-44d3-9ced-c8e65c31f2d9,Sugarfree Natura Powder 100g,,12,144,With tax,128.76,With tax,,0,150
7dc2d41d-b4d1-42d2-b8b6-44d23c0cbd61,Sugarfree Sugarlite Chini 500g Pouch 79.00,,3,76,With tax,69.91,With tax,,0,79
bf44bf51-d58d-4cf7-a190-1ea61c8fb9b7,Suji Loose,,10,34,Without tax,27,Without tax,,0,34
6849613f-b102-4b6b-bbfc-422d77cc5664,Sundrop 1 Lit. 200.00,,12,195,Without tax,164.16,Without tax,,0,200
02aeb1c5-657f-4247-a317-5fa2b60caa21,Sundrop 3 Lit. 539.00,,8,530,With tax,505.87,With tax,,0,539
cd28a2ca-a76b-42b4-aa05-1ff286d48150,Sunfeast Bounce 5.00,,144,5,Without tax,4.02,Without tax,,0,5
85e6e0b8-4b3e-4fbe-9a66-f5f2fed1a16d,Sunfeast Marie Light 30.00,,6,29,Without tax,25.09,Without tax,,0,30
718717c4-b3a1-461a-ab2b-e215e2a9ff7a,Sunsilk Shampoo 180 ml (99.00),,2,96,Without tax,87.3,Without tax,,0,99
d80e94ef-8162-4963-b2d6-9123dd750772,Sunsilk Shampoo 180ml 98.00,,3,94,Without tax,89.09,Without tax,,0,98
40cffa10-568e-4f11-aeb3-dac43e63cb7d,Sunsilk Shampoo 6ml (1.00),,126,1,Without tax,0.76,Without tax,,0,1
ac4cf35c-732a-49b4-90dc-222631efe2dc,Sunsilk Shampoo Black 340ml 198.00,,3,190,Without tax,180,Without tax,,0,198
4d1cba71-adca-4c27-9c8b-2e7325b85ba7,Supari Kasaile 560.00,,5,560,With tax,475,With tax,,0,560
42a463d0-307b-420c-ba4f-db12e600e68b,Surabhi Boondi 44.00,,10,40,With tax,32.34,With tax,,0,44
a1780614-5dd8-42c0-bdae-e0a6303c3bb7,Surabhi Dilkhush Mixture 76.00,,10,70,With tax,50.96,With tax,,0,76
b6cbd098-221a-489a-af92-b1d6ca8014de,Surabhi Jhal Mixture 82.00,,20,75,With tax,58.8,With tax,,0,82
e1c0c316-aa2a-4c74-b7e0-c508cd710260,Surabhi Kanpuri Mixture 180g 41.00,,10,38,With tax,29.4,With tax,,0,41
c1cfbe12-eb7f-4271-9319-b3d1aed2a41e,Surabhi Kanpuri Mixture 360g 82.00,,19,75,With tax,58.8,With tax,,0,82
28472750-e1d6-4aeb-8d32-b9593819a24c,Surabhi Mixture 10.00,,24,10,With tax,7.35,With tax,,0,10
2a66918a-9010-4838-b26e-2392f027ef5d,Surabhi Mixture 5.00,,39,5,With tax,3.76,With tax,,0,5
d3ccbc31-46ae-4ea5-be13-347d08532b39,Surabhi Navrang Mixture 82.00,,20,75,With tax,58.8,With tax,,0,82
5225b80b-970f-4fd1-a410-50d068210f6b,Surf Excel Bar 10.00,,117,10,Without tax,9.12,Without tax,,0,10
8d56a326-4ba8-4bc6-935b-bb161427a55c,Surf Excel Bar 29.00,,60,28,Without tax,26.39,Without tax,,0,29
4bc585b9-3818-4a3f-8f48-a38c5cf707af,Surf Excel Bar 400g 50.00,,42,48,Without tax,46.29,Without tax,,0,50
4360e22b-847e-49d4-8cf8-d33114a1d272,Surf Excel Blue 1kg 105.00,,11,100,Without tax,94.4,Without tax,,0,105
65da9514-ec11-49b5-a72a-1718872ae8c6,Surf Excel Blue 500g 53.00,,20,52,Without tax,47.65,Without tax,,0,53
ebdfaf4c-d22e-46b4-828e-0243097dd42c,Surf Excel Blue 90g 10.00,,15,10,Without tax,8.41,Without tax,,0,10
6350af08-ca39-4b8e-9793-61f1a07417e2,Surf Excel Blue Liquid 1 Lit.,,3,160,Without tax,152.78,Without tax,,0,165
4a634673-a739-4b3b-b21c-f3320596a16f,Surf Excel Hygiene 500g,,6,63,Without tax,57.17,Without tax,,0,65
b695ca8e-5224-441f-a05e-f236fde003de,Surf Excel Liquid Front Load 1 Lit.,,3,218,Without tax,208.33,Without tax,,0,225
818c376c-f3d2-4634-8251-fd631af79126,Surf Excel Liquid Top Load 1 Lit. 199.00,,3,195,Without tax,184.26,Without tax,,0,199
f631ce3b-1813-41a3-8556-dcff05fd9221,Surf Excel Quick Wash 1kg,,16,175,Without tax,166.66,Without tax,,0,180
ae078d8b-0134-4130-8d3e-d96d62ba1b46,Surf Excel Quick Wash 500g,,32,87,Without tax,83.33,Without tax,,0,90
53740650-a1c5-4427-8a7d-0275da6517e3,Taaza Masala Chaska 250g 95.00,,6,92,Without tax,88.78,Without tax,,0,95
088d39f9-2e13-40ed-9977-5704ab588278,Taaza Tea 10.00,,10,10,With tax,8.69,With tax,,0,10
492576b3-cd67-4c13-aa7c-634ea410f801,Taaza Tea 100g 25.00,,12,24,With tax,22.72,With tax,,0,25
70eaf0fe-b4a1-4c13-b114-bb81b9be59f0,Taaza Tea 250g 85.00,,15,82,Without tax,79.43,Without tax,,0,85
e251444f-d0a1-423e-8597-67f4228ea888,Taaza Tea 5.00,,16,5,With tax,4.34,With tax,,0,5
2e0b2576-1328-42c1-9c05-97662df7535a,Taj Mahal Tea 250 gm 145.00,,4,140,Without tax,135.51,Without tax,,0,145
01329712-824a-4bc8-98e0-98b624a13886,Taj Mahal Tea Bag 100pic 190.00,,3,184,With tax,168.14,With tax,,0,190
2fd12e4e-657f-481c-a6df-54a7c6973a7f,Taj Mahal Tea Bag 25s 65.00,,6,62,With tax,57.52,With tax,,0,65
411d99c3-52f3-4b56-ba8d-12022cbd3421,Tal Misree 200g 45.00,,6,44,With tax,30,With tax,,0,45
af4cf06c-e7fe-4ab7-9baa-473cf8559516,Tal Misree 500g 70.00,,6,66,With tax,55,With tax,,0,70
dfdb7d21-233e-4cda-a7f3-1117fd51c693,Tata Besan 500g 64.00,,20,60,With tax,40,With tax,,0,64
f57ef52d-75b5-4892-9eb7-43456d042e65,Tata Cooking Soda 100g,,24,14,With tax,9,With tax,,0,15
b9fec069-a6a8-46c3-ba62-0ea96cf5af0f,Tata Dhania 100g 31.00,,20,28,With tax,20.79,With tax,,0,31
269930fb-d0be-4136-a9d3-130737248035,Tata Haldi 100g 31.00,,20,28,With tax,20.79,With tax,,0,31
5ef40361-f978-4531-8a16-ff99caac6bb0,Tata Kabuli Chana 500g 76.00,,12,75,With tax,58,With tax,,0,76
6b550029-b817-4e91-b378-49ef5ce92725,Tata Masoor Dal 1kg 140.00,,6,135,With tax,91,With tax,,0,140
6582c5f4-b81f-484c-b974-cbfa2ffc20de,Tata Mircha 100g 45.00,,30,40,With tax,28.17,With tax,,0,45
38d33861-05d8-4924-8125-8bb44f4de394,Tata Rock Salt 1kg 120.00,,8,114,With tax,92,With tax,,0,120
25e3974d-21a6-44ea-b0bb-5d341bf851ce,Tata Rock Salt 200g 30.00,,24,28,Without tax,25,Without tax,,0,30
7b301047-5f30-413d-9ab0-611c20aed611,Tata Rock Salt 500g 65.00,,16,64,Without tax,55,Without tax,,0,65
f2eb1172-76c7-4f97-b7f0-216246cd0513,Tata Salt 1kg 21.00,,124,20,Without tax,18,Without tax,,0,21
1d680355-c8c7-48f4-b9b0-2b331549e970,Tata Salt Lite 1 Kg 40.00,,25,38,Without tax,34.08,Without tax,,0,40
437f1577-9282-40aa-9c04-8ee9e5d2f6b3,Tata Tea Gold 250g 125.00,,96,120,Without tax,114.75,Without tax,,0,125
380d7c03-16c3-4c45-a299-6f8d78d0f071,Tata Tea Leaf 100g 20.00,,40,19,With tax,17.8,With tax,,0,20
21937fe8-c0a6-4ee9-82a7-abfe38b3dece,Tata Tea Leaf 100g 33.00,,40,32,Without tax,30,Without tax,,0,33
f9aa585e-97c4-4617-b156-7efe278a3c98,Tata Tea Leaf 250g 80.00,,32,75,Without tax,69.75,Without tax,,0,80
30d3452f-80bd-4a11-9aef-f3979cc3991f,Tata Tea Premium 250g 120.00,,12,116,With tax,110.75,With tax,,0,120
b1d1faf5-771e-467c-92a2-dc111aafa09e,Tedhe Medhe 10.00,,24,10,Without tax,8.49,Without tax,,0,10
e78c6f83-bd1f-42bc-9c19-ecd2fdccbc22,Tedhe Medhe 5.00,,48,5,With tax,4.24,With tax,,0,5
faab4f34-95d2-4c25-b915-bcfece615310,Teesee 250g 54.00,,24,40,With tax,25,With tax,,0,54
8e4dd25f-2977-4811-89fe-cb687b5a2f53,Teesee Loose 120.00,,5,120,With tax,85,With tax,,0,120
ee351e9d-7db6-49ec-b762-1114207d0eab,Tejpatta 50g 15.00,,55,10,Without tax,6,Without tax,,0,15
3dccfda6-6204-4419-b2c6-448d4083a688,Tharmocol 4CP Round Thali 25pic/Pkt. 50.00,,12,50,With tax,37.5,With tax,,0,50
618810d8-c808-404e-8113-47a44d4c508d,Tharmocol 7No. Plate Chiplee 25pic/Pkt. 25.00,,12,25,With tax,17.5,With tax,,0,25
ec0951e5-605e-4e68-afdc-92acd3ef0273,Tharmocol Glass 50pic/Pkt. 50.00,,6,50,With tax,37.5,With tax,,0,50
62d01377-3728-46ba-90a7-3fc85051ac97,Tharmocol Katori 50pic 20.00,,44,20,With tax,15,With tax,,0,20
75aac415-8050-4377-af21-4399b6cbddbc,Tharmocol Plane Thali 25pic/Pkt. 50.00,,12,50,With tax,40,With tax,,0,50
ffcaffb1-7b96-4eec-98e3-94fa48385258,Thermocol Katori 50pic 20.00,,20,20,With tax,12.5,With tax,,0,20
b63505bb-6458-4793-8df4-21ac70632dae,Thermocol Thali 4cp (Round)25pic 45.00,,16,45,Without tax,37.5,Without tax,,0,45
0e611219-283e-4898-aad6-9dc4de192c61,Thums Up 1 Ltr. 50.00,,30,50,Without tax,45.93,Without tax,,0,50
55b27d04-9395-4f71-90f0-98cc1d19c6fc,Thums Up 1.25 Ltr. 65.00,,24,65,Without tax,59.66,Without tax,,0,65
e3244dc3-fdf4-43ec-a224-f161f7ab511f,Thums Up 2.25 Ltr. 95.00,,18,95,Without tax,87.22,Without tax,,0,95
1c900d6e-2830-4049-a02e-788270e91b61,Thums Up 200ml Pet 20.00,,28,20,Without tax,17.57,Without tax,,0,20
e3731155-3008-4fd6-9591-5770afb3fe8c,Thums Up 750ml 40.00,,48,40,With tax,33.72,With tax,,0,40
524f331d-8134-449c-b6a5-684a011d588a,Tic Tac 10.00,,24,10,Without tax,8.54,Without tax,,0,10
06930e04-3d1b-4b91-8d3c-37ae580c4c82,Tide Fresh Clean 1kg 69.00,,12,66,With tax,60.05,With tax,,0,69
0df344f5-6204-4254-a613-e5dc0485727d,Tide Fresh Clean 500g 35.00,,12,34,With tax,30.46,With tax,,0,35
88237fe5-1483-464e-a5a6-8927644d3bf9,Tide Red 1kg 96.00,,6,94,With tax,86.21,With tax,,0,96
9a11ac20-93ed-4d44-a112-d2b2e9f2a208,Tide Red 500g 48.00,,6,47,With tax,43.1,With tax,,0,48
c062d577-889b-424a-8052-37d59763b7ce,Til Dhara Til Oil 160ml 50.00,,6,45,With tax,30,With tax,,0,50
f66633bc-22fa-4463-b374-4b61c13cc591,Til Dhara Til Oil 450ml 110.00,,6,100,With tax,65,With tax,,0,110
26cc1b83-33e8-4fb4-9776-7ef9b7b94eb4,Til Dhara Til Oil 900ml 190.00,,6,180,With tax,125,With tax,,0,190
2f2a9c52-81c0-40f1-83e9-9fc7dfc9c224,Tilkut Ladoo Jaageri (Gur Wala),,30,140,With tax,71.5,With tax,,0,140
6cf32b2d-03a6-4ac6-b64e-41a140defc66,Tilkut Ladoo Sugar (Chini Wala),,39,120,With tax,71.5,With tax,,0,120
abefb1a0-0b2b-4886-94f0-33ec16d5c02f,Tim Tim Gold Akhrot 630.00,,8,350,With tax,275,With tax,,0,630
b1d031d4-7aea-4cc5-91f0-2a382994c36e,Tissues,,-1,55,With tax,30,With tax,,0,60
f3fd1cb5-a0ad-4426-8fb1-f451f42e3c2d,Toilet Brush Double (Prince)75.00,,6,70,Without tax,40,Without tax,,0,75
a981ac29-a90e-48bd-bb58-c7ab64ec29a9,Toilet Brush Single (Rich Look),,6,50,With tax,28,With tax,,0,50
9c031d58-c42d-465f-bebc-25399262ba3a,Tomato Purie 85.00,,6,80,With tax,65,With tax,,0,85
6935c670-27f9-40d8-b41b-dcf2b8d469cb,Tonga 100g (100pic),,6,30,With tax,20,With tax,,0,30
afbeab9c-c4fd-446b-8201-d9e4c755ab3e,Tops Baking Powder 100g 34.00,,6,32,Without tax,28,Without tax,,0,34
d6654417-86e1-4b8e-a3b2-34ef0ac1739c,Tops Continental 900g,,16,70,Without tax,54,Without tax,,0,73
d821673b-9b1a-4154-8b92-da1cf6c09d2d,Tops Custard 100g 38.00,,6,36,With tax,32,With tax,,0,38
598e1e20-0c5c-4eb9-ae10-550a481adad9,Tops Dhokla 60.00,,6,58,With tax,50,With tax,,0,60
b79ad4cd-0e20-4516-bcef-1729aba58fd3,Tops Dosa 200g 65.00,,6,64,With tax,55,With tax,,0,65
acdeca46-b3dc-44e4-9d20-8aa9ef05902b,Tops Ginger Garlic 5.00,,45,5,With tax,2.7,With tax,,0,5
1fc1803d-f6f5-4f36-a9dd-c8e8fae80f8b,Tops Green Chilli Sauce 200g 54.00,,8,52,Without tax,43,Without tax,,0,54
be619c0c-83e0-4649-a6b3-7ea646e59f23,Tops Green Chilli Sauce 700g 69.00,,12,66,Without tax,51,Without tax,,0,69
1d388643-9e04-4ed0-b1e0-0fe8f0ba14be,Tops Idali 200g,,4,64,With tax,55,With tax,,0,65
3bf91d60-c049-416e-82dd-3ae8539694a0,Tops Idli 200g 65.00,,6,63,With tax,55,With tax,,0,65
3cb39487-dde2-44d0-945d-0f0f9be078b8,Tops Mix Pickle 200 Gm,,6,62,Without tax,53,Without tax,,0,63
63596249-235a-44ba-96c8-d26935a7cb50,Tops Pickle 200g 65.00,,6,62,With tax,55,With tax,,0,65
63ad88a8-c16d-4f11-b277-f922af2ca929,Tops Plain Noodles 700g 70.00,,6,68,Without tax,58,Without tax,,0,70
7cbaf3d0-4293-4ad4-ad11-b046c79447d2,Tops Soya Sauce 200ml 54.00,,8,52,Without tax,43,Without tax,,0,54
4ddcc7cd-7bbf-40d0-ac3b-1397772c5a11,Tops Soya Sauce 700 Gm,,8,66,Without tax,53,Without tax,,0,69
9b756031-d016-45a5-bf86-cce83f7c3f27,Tops Tomato Kechup 200g,,5,50,With tax,42,With tax,,0,52
2acc9a15-adec-42cb-803f-3721c1e818fb,Tops White Vinegar 200ml 33.00,,7,32,Without tax,27,Without tax,,0,33
9d798042-c175-4d43-b0ba-8e5367bb045c,Tops White Vinegar 610ml 52.00,,18,50,Without tax,41,Without tax,,0,52
a18eb2ad-75eb-4065-a74d-dbf0f54ec10d,Tresemme Conditioner 7ml (4.00),,30,4,Without tax,3.23,Without tax,,0,4
